LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,__target__
376968,2,3,2,29,0,0,-2,-1,-1,-1,12813,16397,13617,4500,7545,17123,12570,23074,20852,6001,4563,7595,0
80864,1,1,1,33,1,-2,-2,-2,-2,-2,384,-1183,575,1423,-1112,1266,-896,-667,45,40082,-1,2841,1
76665,2,3,0,35,0,0,0,0,0,0,51340,64254,56421,45724,25190,24992,2056,2993,1527,1801,2194,1869,0
207914,2,3,0,32,0,0,2,2,0,-2,77173,12641,52203,7634,1646,7716,4851,1866,303,2405,257,4580,0
93240,1,3,1,43,0,0,0,0,0,0,81635,77335,41654,13216,11582,233,2325,128,2887,487,3057,606,0
130872,1,1,2,25,0,0,0,0,0,0,71716,44958,43830,39402,29841,64836,5106,3003,3254,810,1789,1168,0
235218,2,2,1,37,-2,-2,-2,-2,-2,-2,2148,1540,2928,141,-2353,928,77,1731,73,590,74,244,0
203498,2,2,1,36,-1,-1,-2,-1,-1,-1,-2370,-959,1677,2302,-391,208,352,2004,-59,2999,713,1916,0
446317,1,2,1,34,0,0,0,0,0,0,162588,140568,207681,97094,139050,185695,9426,9196,5059,2675,8077,1556,0
336070,1,1,2,25,-1,-1,-1,-1,-1,-1,-524,594,1055,-758,1217,-748,2197,3437,6759,1679,1543,1423,1
324692,1,5,1,34,-2,-2,-2,-2,-2,-2,3012,6379,-113,805,-1751,-171,-1197,2550,-508,120,1211,105,0
239597,2,4,1,32,-2,-2,-2,-2,-2,-2,19505,-402,3147,1064,-103,-1113,1172,2059,-377,-230,302,277,0
88306,2,0,2,29,0,0,0,0,0,0,44035,71283,34028,57208,33549,80533,4589,2982,889,6808,1906,1784,0
16548,1,2,1,59,0,0,2,0,2,2,7618,13526,7436,7429,8085,8415,12196,3912,771,575,990,1941,0
27704,1,1,2,25,2,3,2,2,2,2,4860,10015,5751,12198,-120,2697,4111,1345,-107,-8,-167,-673,1
271722,2,1,2,31,0,-1,0,0,0,0,9435,17532,46886,12072,33042,45945,944,18782,15908,5271,2936,146737,0
278506,2,2,2,30,0,0,0,0,0,0,116274,160099,119688,78283,92909,83693,14013,4667,4280,1869,216,1085,0
104012,2,3,2,43,0,0,0,0,0,0,11361,58044,53652,20581,23088,20872,5926,2856,1254,1801,3956,5663,0
191563,2,2,2,23,0,0,0,0,0,0,62007,101021,90104,8911,62152,19039,1958,1809,3003,4633,2379,4260,0
211216,1,2,1,26,0,0,0,0,0,0,79891,113412,78744,61500,83820,104548,14508,4550,2881,3694,3007,783,0
90285,2,1,2,35,0,0,0,0,0,0,33478,44488,49575,33199,9501,10204,1798,1860,1113,942,3229,208,0
95511,2,1,2,31,-2,-2,-2,-2,-2,-2,-1180,6072,721,322,626,1631,494,1265,-95,4321,1185,2622,0
236026,2,2,1,34,0,0,0,0,0,-1,362551,279890,58923,253554,44458,21503,8252,22395,4834,6523,10889,11169,0
83425,1,2,2,25,-1,-1,-2,-2,-2,-2,2067,-2242,212,297,-2242,945,-961,534,-873,-492,275,145,1
418976,1,2,1,33,-2,-2,-2,-2,-2,-1,2269,1276,434,593,7861,-233,322,692,531,881,4092,-248,0
436349,2,2,1,40,-2,-2,-2,-2,-2,-2,3738,3024,1601,1330,-920,2707,1859,1031,11248,-466,2153,213,0
21114,2,2,1,53,2,2,0,2,2,0,10824,26428,23242,29523,44292,56825,733,1730,3649,2463,849,-136,1
27357,2,2,3,40,0,0,0,0,0,0,3745,51563,40063,5786,15297,18568,1526,1261,445,764,2358,-100,0
69523,2,2,1,41,2,0,2,2,2,2,61834,140294,42034,117438,122928,75881,1428,2383,1314,2247,805,1386,1
6994,2,2,1,46,3,2,2,2,2,2,-4955,19372,6897,10683,59385,48609,701,1271,1172,12294,11517,-251,1
298078,1,2,2,34,0,0,0,0,0,0,101360,214841,167544,211560,161455,221798,13150,17594,10214,1835,3746,173,0
402892,2,1,2,34,-2,-1,-1,-1,0,-1,5180,11747,27902,10865,20697,38199,69994,1924,4042,28068,1030,12649,0
55500,2,5,1,25,0,0,0,0,0,0,59461,59214,65335,29974,43807,17318,3210,2698,457,1259,2142,-273,0
26360,1,2,3,37,-1,2,2,0,0,0,13186,12489,8349,2902,11880,17539,8594,468,7376,429,1732,2871,0
226335,1,1,1,30,0,0,0,0,0,0,99602,99526,111872,120327,140826,175418,10123,7581,7354,6944,3376,6677,0
18814,1,3,1,24,1,2,2,2,2,2,15735,60344,41969,45743,49888,36695,2437,900,2764,270,1535,1444,0
26120,2,3,1,49,1,2,2,0,0,0,452,43,16670,20236,-174,-688,-734,581,49,-7,748,132,1
73244,2,2,2,23,0,2,2,2,2,0,8704,15785,66329,43061,38470,39800,1756,1591,941,2676,1678,279,0
94328,2,2,1,35,-1,-1,-1,-1,-1,-1,384,1580,453,13618,5862,10272,-1118,2128,484,6247,1614,573,0
391033,2,3,1,46,-1,-1,-1,-1,-1,-1,-1039,-1281,-229,1558,1328,269,-432,-444,2337,240,-62,968,1
339602,2,2,2,29,0,0,0,0,0,0,70231,125719,81020,55991,27985,8253,11541,1326,1635,1764,2178,3808,0
24092,2,1,2,23,0,0,0,0,0,0,12352,-505,1378,7336,17636,3146,955,674,15,-16,846,350,1
417193,1,1,2,29,-2,-2,-2,-2,-2,-2,49511,36194,22626,-83,24684,2084,2989,1700,132,4246,1654,-44,0
192502,2,3,1,48,-2,-2,-2,-2,-2,-2,17779,-399,1738,-1797,-1776,746,1321,1459,348,-340,-233,-39,0
468710,1,2,1,30,0,0,0,0,0,0,253814,434405,177401,166955,247917,351014,9699,13698,16064,2830,8571,-118,0
122436,1,3,2,36,0,0,0,0,0,0,103142,128668,235367,104439,139118,383520,6065,8660,11363,6636,4505,88,0
267623,2,2,1,39,0,0,0,0,0,0,182393,327437,202664,371249,316562,265227,12300,20325,6704,3709,8802,2904,0
223425,2,2,1,49,0,0,0,0,0,0,125476,224671,119924,71895,154632,179637,7998,11730,3785,6813,10084,4822,1
27883,2,1,2,22,2,0,2,2,0,0,18159,1006,-269,32,7835,339,1074,2652,-110,-293,464,-240,0
86659,2,3,1,37,0,0,0,0,2,0,44508,64784,54902,33389,47015,43611,7488,2459,236,2043,711,-168,1
262632,2,2,2,30,0,0,0,0,2,0,137208,201389,84773,105420,137026,72846,14722,7626,3241,4315,3177,-255,0
193454,2,4,2,26,0,0,2,-2,-1,-2,60086,47838,1494,-933,-128,1538,1270,1320,574,-20,256,4101,0
85269,2,3,0,37,1,2,3,0,0,0,60754,17749,58947,35895,19226,27115,-1273,1443,3327,1740,3427,3045,0
121148,1,2,1,46,-1,-1,-2,-2,-1,-2,33,-1232,808,25,-896,-384,-363,166,-286,205,-130,665,1
256355,1,1,2,23,0,0,0,0,0,0,166815,192600,168351,106011,117568,182215,7559,9559,6634,3284,7833,2753,0
208883,2,0,2,42,1,-1,-1,-1,0,-1,6866,695,1438,4434,2891,1085,1858,2533,1772,6970,44673,-193,0
253218,1,2,1,36,0,0,0,0,0,0,314142,630789,198578,265353,346239,421765,9821,11087,3193,3452,2991,3816,0
226355,2,2,2,28,0,0,0,0,0,0,88478,184151,118068,121419,211803,86451,13906,10924,4355,2447,4835,1668,0
222197,2,2,2,29,0,0,0,0,0,0,111317,167060,164890,96122,130003,110513,11762,13923,4647,4343,3751,4488,0
506649,1,2,2,34,0,0,0,0,0,2,200479,149390,126610,285725,198616,154021,8666,10407,21878,4612,8276,5333,0
28803,1,2,1,35,0,0,0,0,0,0,27367,31462,17670,14038,9168,1565,2616,2140,-24,176,1647,-114,0
73213,1,3,1,28,2,2,2,2,0,2,9037,45273,34731,10477,1000,1082,1042,1965,370,2079,1437,246,1
238648,2,1,1,33,-1,-1,-1,-1,-1,-1,-1984,-2582,-41,-1134,1719,4,7106,24395,10496,4035,78402,6761,0
237868,2,3,0,49,0,0,0,0,0,0,64578,77316,93950,47953,142767,48329,17888,4267,9040,32789,3822,20417,0
379353,1,1,1,28,-2,-1,-1,-2,-2,-1,2953,314,2572,962,-530,-450,742,2218,14557,-292,79,208,0
139979,2,2,1,51,2,0,0,0,0,0,94102,157639,47845,24630,88019,47716,1696,6428,4221,1188,1064,2374,1
226495,1,2,2,29,0,0,0,-1,-1,-1,86311,68112,71892,12859,17294,31166,4244,5247,9333,3929,20639,106,0
200822,2,3,1,40,2,-2,2,2,-1,-1,5757,-733,5874,3666,825,-567,3081,503,875,7088,118,681,1
153080,1,2,1,52,0,0,0,0,0,0,137372,131985,109171,143781,133201,90147,5368,5559,2147,9215,1322,262,0
29506,2,2,2,24,1,2,2,0,0,0,12596,24577,17851,10446,14931,20430,-384,1023,1016,-319,-121,-190,0
434986,1,1,2,33,0,0,0,0,0,0,181753,152173,192965,184405,148736,274928,69450,5490,107931,4827,4234,3873,0
274147,2,3,1,51,1,-2,-2,-2,-2,-2,1279,-2401,-292,1894,341,1487,-663,-217,-631,-399,118,2169,1
476087,1,3,0,52,-2,2,2,2,2,2,-1235,115766,26116,48596,42241,53010,3521,19010,555,6065,13349,1144,0
232079,2,2,1,50,0,0,0,0,0,0,192709,153627,152916,213854,169194,142432,10526,9881,8196,4076,30832,4568,1
88749,2,5,1,49,2,0,0,-1,-1,0,3607,6401,13137,10825,221,810,1338,1797,1194,-110,1968,273,0
53671,2,1,2,22,0,0,0,0,0,0,678,6903,2279,19329,12880,26081,706,1558,125,200,869,184,0
245318,2,1,2,30,0,0,0,0,0,0,298181,346191,199545,94444,136057,243307,5926,6712,6438,2975,6721,1637,0
74819,2,1,1,29,0,0,0,2,2,2,11399,20285,7446,31920,11343,32200,3517,2038,515,2585,2110,-197,0
431238,1,2,1,37,1,0,0,0,0,0,79708,152432,236703,50385,159119,148481,52182,12903,3204,3691,1932,2610,0
159732,1,4,2,26,2,2,0,0,0,0,55575,69224,49249,44831,2558,67864,632,2520,-1095,2002,2714,1077,1
294893,2,4,1,34,-1,-1,-1,-1,-1,-1,2322,-98,3760,1153,76,1080,1160,2047,321,9481,59746,2043,0
24469,1,2,2,25,3,3,3,2,2,2,11086,2086,-1161,16659,6216,164,1896,26,-544,89,1095,-9,1
238141,2,2,1,35,0,0,0,0,0,0,80105,199766,303965,265536,137057,17695,7091,8992,13804,2988,12366,3203,0
210631,1,1,2,46,0,0,0,0,-1,0,4433,8836,17056,10812,12225,16842,1544,839,11006,1202,3747,607,0
218450,2,1,2,25,0,0,0,0,0,0,12322,15225,6067,4336,16289,5789,13087,4157,5099,3654,8648,433,0
137488,1,2,1,57,2,3,2,2,2,2,7886,43205,21994,55790,58572,58596,1439,2967,1507,2001,1768,1266,0
318493,2,1,1,39,-2,-1,-1,-1,-1,-1,25076,11484,19325,9852,7764,-9,22523,9732,19897,892,42094,14295,0
146596,1,4,2,31,-2,-2,-2,-2,-2,-2,2605,890,2199,-1052,-1170,338,740,1158,-203,550,1159,71,0
13228,1,2,2,24,0,0,0,0,0,-2,14234,15657,5351,4945,582,3990,9643,1875,824,469,136,96,0
247915,1,2,3,33,1,-1,-1,-1,-1,-1,1122,-232,2588,-337,1134,898,-322,1711,798,-318,1297,1999,0
214835,1,1,3,29,0,0,0,0,0,0,448669,273894,211502,61518,203907,40477,24637,24709,16362,17308,1355,6026,0
407282,1,2,1,30,0,0,0,0,0,0,166557,204658,126325,203495,193765,220008,5453,10267,63369,4283,1740,2322,1
55201,2,2,3,47,0,2,0,0,0,0,2608,354,641,8562,96,2357,-755,1200,-240,83,2596,-260,0
30595,1,1,2,42,1,2,0,0,0,0,-984,1082,1887,11874,395,7,-939,1335,-7,14,343,479,1
154988,1,1,2,32,3,2,2,2,3,3,12366,-907,-1240,-50,-591,1789,-640,-434,-984,37,262,778,1
23803,2,3,0,31,2,2,2,2,2,2,15287,16307,11005,37638,1419,3017,243,1997,148,647,819,512,1
169002,2,2,2,38,0,0,0,0,0,0,97133,111459,47787,12602,10417,-1037,1979,3409,1185,1485,2189,1167,0
243387,2,1,2,23,-1,-1,-1,-1,0,-1,12820,20304,17246,9260,10826,7811,2009,1802,19980,12076,1557,1888,0
24192,1,2,1,47,0,0,0,2,2,2,94863,30797,47942,41491,36156,58351,5809,4506,1858,3359,3377,887,0
67075,2,3,1,48,1,2,2,2,2,2,27522,10116,60306,38305,17026,46282,1494,2160,2644,415,1023,-73,0
174463,1,5,1,29,-2,-2,-2,-2,-2,-2,-1214,-3080,281,-499,-2404,-1379,-1626,-151,-791,192,281,2177,0
223703,1,0,2,26,1,-2,-2,-2,-2,-2,54614,17,1680,-953,2371,2439,1167,1228,1085,145,236,1209,0
149887,1,1,1,43,0,0,0,0,0,0,93107,176458,66867,76672,114714,80999,13193,2196,1041,3143,635,7351,0
143009,2,2,1,37,1,2,0,0,0,0,54152,129198,63461,60336,92591,84166,7826,4254,1453,1081,4437,787,0
227408,1,3,0,37,0,-2,-2,-2,-2,-2,84499,36069,87972,20606,20038,824,11904,1417,737,8989,3515,13994,0
49968,2,3,3,27,0,0,0,0,0,0,24377,18931,8349,8184,10555,19605,1947,682,491,206,2846,324,1
394644,2,3,0,34,-2,-2,-2,0,-2,0,40575,16810,20465,40463,11075,35698,33030,21161,16755,2206,11642,6831,0
103869,2,2,3,47,1,-2,-2,-2,-2,-2,-970,3613,1284,52076,9352,20313,8652,1138,-836,6383,214,94920,0
20158,1,3,2,23,2,2,2,0,0,0,5840,-1246,7049,2150,451,1642,-1363,367,102,-276,1552,1751,1
23637,2,1,2,24,3,3,2,2,2,2,1348,19273,2852,16384,1933,12516,2497,1767,114,1593,1196,-201,0
497200,1,3,0,39,-2,-2,-2,-2,-2,-2,13290,18073,56620,38388,26345,28309,27531,17380,18188,603,3090,8541,0
50053,2,1,2,23,0,0,0,0,0,0,35739,49766,51532,2770,11067,12969,1029,1211,-633,348,1222,972,0
199723,1,3,1,44,-1,-1,-2,-2,-2,-2,2890,581,2670,2239,-2183,-1105,701,1199,-134,-139,1194,404,0
307051,1,1,2,27,0,0,0,-1,0,0,190546,172687,169044,88044,75567,78222,8683,103836,8952,43941,2847,4541,0
221591,2,5,1,35,-2,-2,-2,-2,-2,-2,3865,51420,2600,2935,15123,19192,31797,1215,1270,-85,19433,1979,1
343325,1,2,1,32,0,0,0,0,0,0,61418,63577,224726,174771,86237,100858,1988,9975,16183,7724,536,10199,0
17300,1,1,2,56,0,0,0,0,0,0,11939,13784,11986,7650,11053,7248,9563,2173,904,679,6522,2529,1
227590,2,1,2,36,0,0,0,0,-1,2,120695,86537,77672,52229,24547,52595,11703,18786,20839,5412,1073,43303,0
216160,2,3,1,47,1,-1,0,-2,-1,-1,23571,11450,-2032,11730,618,-1216,1208,1918,96,101,900,217,0
222444,2,2,1,38,0,2,0,0,0,0,1902,91528,63692,20764,23307,25274,1152,84243,2442,2642,1972,1721,0
21530,2,2,2,36,1,0,2,0,0,0,-4250,16810,20303,8016,16515,15355,2374,4045,497,5628,1306,5848,0
496971,2,3,1,23,0,-1,0,0,-1,-1,8131,9627,16630,7194,8745,16065,12817,3344,3420,59,166,89,0
44963,2,1,2,27,0,0,2,0,0,0,5189,4123,10468,9911,-71,11150,396,3445,1302,746,487,4817,1
231685,1,2,1,41,-1,-1,-1,-2,-2,-2,-3850,-3198,598,3223,-879,1679,-1634,-662,-1543,-419,194,-21,1
262199,1,5,1,43,0,0,0,0,0,0,98900,156416,88760,97844,219011,63695,22048,7039,11741,5691,3685,533,0
223475,2,1,3,41,0,0,0,0,0,0,11824,1885,3062,8166,14111,13554,1778,1641,758,-292,401,510,0
190973,2,1,2,24,0,0,0,0,-1,0,4564,5090,2423,1737,17988,95,1871,1443,144,5081,2136,1548,0
248458,1,2,1,29,1,2,2,2,-1,2,6253,4090,14400,13578,-53,47218,-35,891,39228,3262,395,1586,1
348252,2,1,1,44,-1,-1,-1,-1,-1,-1,7930,9026,1150,-24,564,2088,280,3470,2397,2905,1962,1768,1
223348,2,2,2,28,1,0,0,0,-1,-2,299722,68837,73581,65403,60304,78963,7621,2531,511,7735,1670,1171,0
25572,2,2,1,33,0,-2,-2,-2,-2,-2,14062,15290,9389,9133,676,2104,4780,21432,430,4934,4515,-21,0
196586,2,2,2,25,0,0,0,0,0,0,18395,108304,96271,76739,62728,2222,8033,11845,7246,2530,7857,10789,0
241689,2,2,1,34,-1,-1,-1,-1,-1,-1,12722,2047,818,-592,-167,992,3155,1069,-484,1426,1057,871,0
400595,2,2,1,34,-1,-1,-1,-1,-1,-1,-4577,-1467,13523,7604,15169,501,3337,8947,104710,6229,4828,13647,1
216462,2,2,1,27,0,0,0,0,-1,-1,11822,7880,11857,16150,15790,1217,2581,3654,857,2425,5016,16790,0
500262,2,2,1,34,0,0,0,0,0,0,191374,157304,102036,150543,218192,163358,4673,9406,11350,7072,2214,12992,0
52547,1,2,3,32,-1,0,0,0,-2,-1,1772,2904,1215,-217,753,1442,-287,-333,1082,-116,4860,-555,0
523192,1,2,1,34,0,-1,-1,-1,-1,-1,14455,2989,9987,6644,27617,11048,12149,10919,16086,101922,9812,13665,0
322781,2,2,2,28,1,0,0,0,0,0,60173,72221,70101,35307,28814,6677,1343,3781,2867,2041,2177,1015,1
298634,2,1,2,30,1,-2,-1,-1,-1,-1,1650,-269,3924,-665,12429,13738,2459,1781,33982,1604,2284,1760,0
156917,1,1,2,32,-1,-1,-1,-1,-1,-1,679,1116,2332,561,369,-644,568,779,-935,473,449,519,0
288342,1,2,0,39,-1,-1,-1,-1,-1,-1,2290,7412,72,-727,-2184,497,948,1620,238,143,-140,301,0
159146,2,1,2,27,0,0,0,0,0,0,95851,210039,71503,113781,99395,77668,6782,7110,1979,1983,1387,1479,0
34148,1,3,1,47,0,0,0,2,2,2,12633,16826,17817,226,4427,23119,2705,2539,70,606,269,-275,1
344037,1,2,2,37,0,0,0,0,0,0,273548,164126,331023,91875,243766,180218,14189,8307,11753,8928,3261,-245,0
205843,1,2,1,40,-1,-1,-1,-1,-1,-1,13568,8173,14802,8048,1391,664,39737,18078,16703,3881,2503,2765,0
157033,1,2,2,33,0,0,0,0,0,0,64335,56485,39822,88308,70773,71795,1302,3329,14,19389,1048,2030,0
151824,2,2,2,45,1,2,2,2,2,2,40723,172586,59124,62165,122203,199068,733,6101,3452,2090,2008,1333,0
127378,1,2,1,37,1,2,-2,3,0,0,58117,201112,64741,103201,51133,27418,1812,2240,12216,695,384,413,1
91930,1,3,2,32,0,0,0,0,0,0,2376,39958,21846,36371,1192,1219,1920,2367,257,3704,1766,-331,0
130548,2,2,2,36,0,0,0,0,0,0,175054,325306,194578,140876,91683,65735,10397,3518,8446,7764,4794,969,0
255135,2,4,1,32,-2,-2,-2,-1,-1,-1,2294,12009,27653,1414,457,2460,9223,2337,17639,6506,25773,3370,0
204329,1,2,1,45,2,0,0,0,0,0,51204,48960,45438,5133,27099,35010,2008,1649,268,1756,1350,7096,0
101384,2,3,1,53,1,-2,2,-2,-2,-2,1184,5454,-33,-458,-134,1488,-172,378,27,-757,734,-3,1
197202,1,2,1,26,2,2,3,2,3,0,26989,6228,10725,26290,22548,47873,1480,1736,619,5917,1073,1221,1
144837,1,1,2,23,-1,-1,2,-1,-1,-1,2240,3522,1214,-701,1305,-641,4939,3538,760,3636,4111,-147,0
180545,2,2,1,49,2,0,0,0,0,2,115572,156212,8723,65120,150191,21939,3393,1506,1292,17,37,-601,1
76415,2,2,2,33,-1,0,0,0,0,0,375,1647,2197,5878,5705,11636,566,315,3047,273,411,398,1
197117,2,1,1,28,0,0,0,0,0,0,110708,299812,335932,171022,134284,66759,111337,8927,3525,5555,10282,4403,0
397940,1,2,1,35,0,0,0,0,0,0,313405,230008,251178,171217,192465,185232,5460,24574,15832,56204,5372,6214,0
427105,2,2,1,33,1,0,0,0,0,0,151356,179362,190222,237258,265164,130669,3334,11070,10715,3651,11649,2074,1
106589,2,1,2,23,0,0,0,0,0,0,46682,179468,75203,59956,58582,67064,1174,4214,1031,406,980,4611,0
79092,2,2,2,24,0,0,0,0,0,0,15560,41268,60878,355,1072,512,4531,1864,799,24,161,10,1
408787,1,1,1,36,0,0,0,0,0,0,115029,161983,179576,175710,101747,146413,11014,9744,9981,4778,2373,2021,0
226427,1,5,1,36,0,0,0,0,0,0,402126,427674,276504,223856,271439,402016,13083,8887,9235,4271,3961,14555,0
175406,2,2,1,29,-2,-2,-2,-2,-2,-2,4000,-436,1638,23784,13886,44618,208,2237,523,5784,22287,1506,0
92332,2,1,1,31,2,0,0,0,0,0,92308,78044,57567,84393,40939,67146,-165,2566,1437,1668,1053,2591,1
369938,1,3,1,36,-2,-2,0,0,0,0,355596,241691,355740,364005,170252,449506,11204,9476,128673,4423,2006,65987,1
23698,1,1,1,33,2,3,2,2,2,-2,6945,12303,701,-1199,-253,-830,1297,660,-451,205,214,94,1
13793,2,2,2,36,2,2,2,0,0,0,7504,524,1991,15396,1230,20101,277,1549,3012,-36,902,-132,1
25905,1,1,2,24,1,2,2,2,0,0,-426,10064,5961,27648,34218,33314,559,2629,393,162,471,2217,1
26783,1,2,1,26,2,0,0,2,2,2,18078,997,-285,-628,-488,649,1418,1625,1019,120,-300,269,0
18070,2,2,1,24,0,0,0,0,0,2,15180,12727,1949,4399,1438,1293,911,2412,172,-82,374,119,1
235431,1,1,2,41,-1,-1,2,0,0,0,-524,137,2856,2554,1045,900,1002,3063,904,-12,2222,367,1
140089,2,2,2,35,1,2,0,0,0,0,50425,79077,73299,26896,42141,79393,838,1507,421,466,1409,-124,0
19957,1,2,1,26,3,2,2,2,2,2,12959,17515,18023,43883,14853,17970,2091,2167,-314,-217,959,-591,1
494684,2,2,1,34,0,0,0,-1,0,0,166961,191668,77678,104914,108068,4999,10551,7093,4733,97683,3366,2842,1
52997,2,2,3,37,0,0,0,0,2,0,40002,60975,40089,37183,14127,38795,4087,4264,-532,209,2924,1103,0
28678,2,2,2,23,0,0,0,0,0,0,55876,15999,43543,-365,43755,1939,5257,921,160,327,1852,5190,0
57442,2,2,1,45,0,0,0,0,0,0,1426,13595,24285,2249,-798,18373,1392,20360,-280,825,2799,16301,0
314280,2,2,2,31,1,-2,-1,0,0,-1,-597,-308,1473,-1100,12707,43,-879,442,397,189,2449,640,0
213334,1,4,1,33,1,-1,-1,-1,-1,-1,9988,2052,19471,-923,33737,1274,-96,107445,19366,670,47967,4991,0
74413,2,3,2,28,2,0,0,0,0,0,48293,51271,45862,32179,38515,47731,1876,2161,1807,4176,764,-97,0
498920,2,2,1,32,0,0,0,-1,0,0,6602,8858,15746,10049,4082,5260,8414,24972,7654,4679,5385,3436,0
199960,2,2,2,28,-1,-1,-1,-1,-1,-1,2574,129,1256,-91,212,1390,915,2016,635,7892,1246,8694,0
265961,2,3,1,49,0,0,0,0,0,0,69687,57619,42747,53676,82637,99123,8627,1858,11102,3041,1515,8070,0
31086,2,2,2,24,1,0,0,0,0,0,-571,1530,18855,7649,11489,13267,-285,1285,413,-187,2882,36,0
221175,2,2,1,33,1,0,0,0,0,0,34628,50854,44866,10550,4307,487,9392,1549,-324,417,1863,16732,0
340414,2,2,2,23,0,0,0,0,0,0,22745,104962,116713,35701,73141,129495,1771,8650,1717,108,2353,4276,0
17988,2,2,1,48,0,0,0,2,2,2,20612,32710,20243,12030,14888,24952,14637,5642,547,6549,1300,1238,0
47975,1,2,2,27,0,0,0,0,0,0,40158,47731,56228,8635,19930,29060,2507,1848,47,2359,3797,411,0
46137,1,2,1,42,-1,0,2,-2,0,-2,1927,-890,771,11292,-20,8304,135,1425,-246,236,217,28,1
223740,2,1,2,37,-2,0,2,-1,-2,-2,2615,-494,-100,-352,-958,-677,6441,-90,-228,-328,115,389,1
19405,2,1,2,31,-1,0,0,0,0,0,12404,52556,12237,3609,14712,42177,5327,862,4064,419,1370,1982,1
26416,2,2,2,24,1,2,2,2,0,3,11742,8668,1521,11102,4723,14721,748,655,-247,283,1625,630,1
501970,1,2,1,36,-2,-2,-2,-2,-2,-1,84370,13983,27988,56092,16187,53822,2419,24313,22171,8206,34355,11445,0
52033,1,3,1,44,1,-2,-2,-2,-2,-2,-171,6120,11386,14874,-1590,16289,-731,-244,271,823,-5,301,1
93710,1,2,3,36,-1,-1,0,0,0,0,2830,2422,819,1835,875,1163,806,1276,991,3026,4741,1760,0
171219,2,3,1,31,-1,-2,-1,-1,-1,-1,12434,-582,3529,-1148,-714,5806,10812,14318,-82,330,9082,6951,1
148125,2,1,2,32,0,0,0,0,0,0,114196,178241,94546,105015,81931,76185,6381,4200,8337,2006,3157,562,0
79079,1,3,1,56,0,0,0,0,0,0,46820,45714,42121,40747,21600,45928,5305,1786,1935,701,80,1079,0
9910,2,2,3,48,0,0,0,0,0,0,54869,19465,17701,14008,4934,20378,1206,2688,665,1790,2647,-140,0
51248,2,1,0,24,0,-2,0,-2,-2,-2,23814,14661,2314,11649,2325,2729,5579,2354,554,21544,638,81,0
158895,1,1,1,24,2,0,0,0,0,0,54322,68125,64739,32266,57520,53941,2272,2987,981,1423,1204,2106,0
22517,2,2,1,38,0,0,2,0,0,0,17337,25683,13566,6148,14598,17508,639,2392,464,5601,2604,932,0
217937,2,4,2,32,0,0,0,0,0,0,89875,98111,64656,76400,74722,69594,3838,2362,2278,410,3656,1381,0
473696,1,2,2,40,-2,-2,-2,-2,-2,-2,3023,13574,27674,13747,-891,1365,19596,20107,364,25730,6229,7451,0
166092,2,2,2,33,0,0,0,0,0,0,78376,179349,52361,105016,68638,68356,3979,3658,1260,2947,2188,2134,1
79927,1,2,1,42,0,0,0,0,0,0,64427,55494,79844,73912,36397,43465,7848,3470,2569,3007,3795,1548,0
125147,2,1,1,50,-1,0,0,-1,0,-1,52445,70580,71966,53734,42005,-1430,3352,10430,1423,5944,3928,4537,0
203757,1,2,1,53,2,0,0,0,0,0,80478,89374,95167,72722,47708,97139,-185,310,5839,680,3801,8622,0
23961,2,1,3,37,1,0,0,0,0,0,13730,1784,8502,5654,4110,16208,-238,1215,728,62,1129,373,0
147642,1,2,2,30,-1,-1,2,-1,-1,-1,-925,-234,1844,1303,1694,1135,-810,1896,-783,-273,562,149,1
14397,1,2,1,33,0,0,2,0,0,0,55661,51637,47663,34939,36110,25557,646,1356,38,1508,120,-440,0
101622,2,2,2,23,0,0,0,0,0,0,40980,73189,46776,36838,43304,34705,2309,2300,362,1119,469,1337,0
39454,1,1,2,31,0,0,0,0,0,0,11263,13028,20483,9504,30703,34019,1185,660,671,136,1396,353,1
56936,2,3,3,39,1,-2,-2,-2,-2,-2,856,844,1417,-1115,-612,837,-344,1054,-6,-170,1403,-173,0
293087,2,1,1,32,2,-2,0,0,-2,-2,59949,32937,1723,-842,-176,973,-293,1219,1144,161,-79,148,1
267562,2,5,1,44,0,0,0,0,0,0,122644,166303,110400,52374,128066,216755,4666,13474,2743,1955,4210,979,0
273937,1,1,1,29,0,-2,0,0,0,0,8082,5550,6350,12243,4140,208,3046,634,8832,513,85,260,1
19281,1,2,2,23,2,0,0,2,2,0,14856,24961,18647,16863,26676,26374,2344,2081,1597,1051,2025,-438,0
518135,1,1,2,41,-2,-2,-2,-2,-2,-2,-1165,5264,997,17425,1393,557,1903,17531,807,27547,25300,21382,1
125424,1,2,2,23,0,0,0,0,2,0,81602,127485,84020,48439,51914,67926,2136,6107,426,3864,1766,837,0
291299,2,2,1,41,0,0,0,0,0,0,145911,354283,162780,95201,104595,177932,3028,2430,10861,8584,2038,3389,0
53767,2,2,1,25,0,0,0,0,0,0,23747,56019,56005,17839,12743,17293,1244,1932,1353,1257,4763,3765,0
